index	g id	t id	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20
1985	g98	t1986	5	1	0	0	4	0	0	3	0	2	6	0	3	6	0	0	4	0	0	0
1986	g98	t1987	1	0	2	0	0	4	0	0	0	2	1	3	1	0	0	1	4	0	4	0
1987	g98	t1988	0	0	2	1	4	0	1	0	0	0	3	2	0	2	3	2	1	0	3	0
1988	g98	t1989	0	0	3	6	4	8	4	0	7	2	3	4	3	6	0	0	6	0	1	2
1989	g99	t1990	0	0	2	0	0	3	0	0	0	0	3	4	1	3	0	3	0	0	2	2
1990	g99	t1991	2	6	0	0	0	3	0	5	0	0	4	2	0	4	0	3	2	0	4	1
1991	g99	t1992	4	0	0	3	0	6	0	2	0	0	0	2	3	5	0	0	7	3	0	0
1992	g99	t1993	6	7	1	3	5	7	0	2	0	5	0	5	0	0	0	0	0	3	4	0
1993	g99	t1994	0	4	2	0	0	3	0	3	5	3	0	0	0	0	2	0	3	6	5	0
1994	g99	t1995	3	0	0	5	2	3	0	2	0	0	4	0	0	2	0	4	4	3	0	4
1995	g99	t1996	2	5	2	6	5	3	0	0	4	0	0	0	0	2	1	6	0	0	4	0
1996	g99	t1997	3	4	3	2	3	0	0	0	0	5	0	0	0	0	0	0	3	0	0	3
1997	g99	t1998	0	0	0	2	0	0	2	2	2	0	3	0	0	3	0	6	0	4	5	2
1998	g99	t1999	2	0	0	0	2	3	0	6	0	2	0	0	3	7	0	0	0	3	0	4
1999	g99	t2000	0	0	2	0	0	4	0	0	0	0	3	5	0	0	0	5	0	0	3	0
